system:index,first,time,.geo
20140802T16_0,87710.0625,2014-08-02 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140802T17_0,87625.1640625,2014-08-02 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140802T18_0,87505.34375,2014-08-02 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140802T19_0,87485.4609375,2014-08-02 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140802T20_0,87420.58203125,2014-08-02 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140802T21_0,87374.49609375,2014-08-02 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140802T22_0,87381.18359375,2014-08-02 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140802T23_0,87474.5078125,2014-08-02 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T00_0,87588.53515625,2014-08-03 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T01_0,87636.87890625,2014-08-03 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T02_0,87727.5390625,2014-08-03 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T03_0,87771.10546875,2014-08-03 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T04_0,87808.65234375,2014-08-03 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T05_0,87763.5234375,2014-08-03 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T06_0,87727.5390625,2014-08-03 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T07_0,87693.55078125,2014-08-03 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T08_0,87646.3828125,2014-08-03 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T09_0,87662.203125,2014-08-03 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T10_0,87674.46875,2014-08-03 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T11_0,87700.8046875,2014-08-03 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T12_0,87751.4921875,2014-08-03 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T13_0,87781.734375,2014-08-03 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T14_0,87833.90234375,2014-08-03 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T15_0,87834.3515625,2014-08-03 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T16_0,87795.54296875,2014-08-03 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T17_0,87671.84765625,2014-08-03 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T18_0,87536.90625,2014-08-03 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T19_0,87513.6953125,2014-08-03 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T20_0,87438.203125,2014-08-03 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T21_0,87437.83203125,2014-08-03 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T22_0,87477.80078125,2014-08-03 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140803T23_0,87553.87890625,2014-08-03 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T00_0,87650.59765625,2014-08-04 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T01_0,87731.5703125,2014-08-04 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T02_0,87825.19921875,2014-08-04 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T03_0,87862.7578125,2014-08-04 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T04_0,87891.59765625,2014-08-04 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T05_0,87852.69140625,2014-08-04 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T06_0,87787.01953125,2014-08-04 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T07_0,87731.37109375,2014-08-04 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T08_0,87722.6328125,2014-08-04 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T09_0,87716.67578125,2014-08-04 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T10_0,87706.34375,2014-08-04 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T11_0,87745.765625,2014-08-04 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T12_0,87807.8046875,2014-08-04 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T13_0,87850.5390625,2014-08-04 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T14_0,87883.078125,2014-08-04 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T15_0,87839.21484375,2014-08-04 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T16_0,87765.21875,2014-08-04 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T17_0,87663.5625,2014-08-04 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T18_0,87548.38671875,2014-08-04 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T19_0,87549.33984375,2014-08-04 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T20_0,87466.9765625,2014-08-04 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T21_0,87444.2578125,2014-08-04 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T22_0,87442.1484375,2014-08-04 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140804T23_0,87496.19140625,2014-08-04 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T00_0,87600.34375,2014-08-05 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T01_0,87687.0078125,2014-08-05 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T02_0,87791.85546875,2014-08-05 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T03_0,87858.0078125,2014-08-05 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T04_0,87863.42578125,2014-08-05 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T05_0,87829.52734375,2014-08-05 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T06_0,87756.5390625,2014-08-05 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T07_0,87708.15234375,2014-08-05 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T08_0,87656.5078125,2014-08-05 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T09_0,87705.43359375,2014-08-05 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T10_0,87694.95703125,2014-08-05 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T11_0,87735.8984375,2014-08-05 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T12_0,87788.34765625,2014-08-05 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T13_0,87875.59765625,2014-08-05 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T14_0,87914.67578125,2014-08-05 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T15_0,87896.91796875,2014-08-05 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T16_0,87847.04296875,2014-08-05 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T17_0,87759.69140625,2014-08-05 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T18_0,87632.8046875,2014-08-05 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T19_0,87561.671875,2014-08-05 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T20_0,87488.93359375,2014-08-05 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T21_0,87471.921875,2014-08-05 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T22_0,87503.53515625,2014-08-05 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140805T23_0,87559.00390625,2014-08-05 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T00_0,87671.84375,2014-08-06 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T01_0,87723.75390625,2014-08-06 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T02_0,87824.12890625,2014-08-06 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T03_0,87889.73046875,2014-08-06 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T04_0,87902.5703125,2014-08-06 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T05_0,87856.640625,2014-08-06 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T06_0,87770.19921875,2014-08-06 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T07_0,87717.0546875,2014-08-06 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T08_0,87668.33203125,2014-08-06 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T09_0,87714.19140625,2014-08-06 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T10_0,87728.3515625,2014-08-06 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T11_0,87773.26171875,2014-08-06 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T12_0,87824.88671875,2014-08-06 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T13_0,87880.1875,2014-08-06 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T14_0,87895.3828125,2014-08-06 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T15_0,87887.73828125,2014-08-06 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T16_0,87829.7421875,2014-08-06 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T17_0,87704.1171875,2014-08-06 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T18_0,87603.9140625,2014-08-06 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T19_0,87562.33984375,2014-08-06 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T20_0,87454.8984375,2014-08-06 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T21_0,87432.41796875,2014-08-06 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T22_0,87420.1328125,2014-08-06 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140806T23_0,87500.2265625,2014-08-06 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T00_0,87627.03515625,2014-08-07 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T01_0,87666.765625,2014-08-07 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T02_0,87756.609375,2014-08-07 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T03_0,87826.2578125,2014-08-07 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T04_0,87840.5703125,2014-08-07 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T05_0,87801.14453125,2014-08-07 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T06_0,87727.7265625,2014-08-07 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T07_0,87680.609375,2014-08-07 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T08_0,87646.40234375,2014-08-07 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T09_0,87658.42578125,2014-08-07 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T10_0,87694.3359375,2014-08-07 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T11_0,87730.66796875,2014-08-07 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T12_0,87766.625,2014-08-07 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T13_0,87784.82421875,2014-08-07 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T14_0,87824.3984375,2014-08-07 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T15_0,87808.80078125,2014-08-07 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T16_0,87742.67578125,2014-08-07 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T17_0,87632.25390625,2014-08-07 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T18_0,87489.1640625,2014-08-07 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T19_0,87484.578125,2014-08-07 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T20_0,87403.1796875,2014-08-07 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T21_0,87406.07421875,2014-08-07 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T22_0,87466.01953125,2014-08-07 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140807T23_0,87548.44140625,2014-08-07 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T00_0,87662.39453125,2014-08-08 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T01_0,87714.28515625,2014-08-08 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T02_0,87804.234375,2014-08-08 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T03_0,87866.265625,2014-08-08 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T04_0,87873.94921875,2014-08-08 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T05_0,87875.8203125,2014-08-08 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T06_0,87822.125,2014-08-08 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T07_0,87761.1484375,2014-08-08 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T08_0,87706.34765625,2014-08-08 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T09_0,87719.68359375,2014-08-08 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T10_0,87735.296875,2014-08-08 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T11_0,87788.07421875,2014-08-08 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T12_0,87840.19140625,2014-08-08 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T13_0,87884.14453125,2014-08-08 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T14_0,87938.90234375,2014-08-08 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T15_0,87924.07421875,2014-08-08 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T16_0,87857.703125,2014-08-08 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T17_0,87722.53125,2014-08-08 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T18_0,87578.1484375,2014-08-08 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T19_0,87607.01953125,2014-08-08 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T20_0,87429.9453125,2014-08-08 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T21_0,87425.4296875,2014-08-08 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T22_0,87437.875,2014-08-08 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140808T23_0,87543.25,2014-08-08 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T00_0,87666.76953125,2014-08-09 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T01_0,87755.8125,2014-08-09 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T02_0,87852.15625,2014-08-09 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T03_0,87942.17578125,2014-08-09 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T04_0,87972.1015625,2014-08-09 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T05_0,87929.19921875,2014-08-09 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T06_0,87818.0234375,2014-08-09 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T07_0,87723.24609375,2014-08-09 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T08_0,87662.7421875,2014-08-09 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T09_0,87668.6015625,2014-08-09 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T10_0,87677.18359375,2014-08-09 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T11_0,87723.56640625,2014-08-09 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T12_0,87776.296875,2014-08-09 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T13_0,87808.16015625,2014-08-09 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T14_0,87802.4609375,2014-08-09 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T15_0,87803.0,2014-08-09 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T16_0,87736.83203125,2014-08-09 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T17_0,87637.76171875,2014-08-09 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T18_0,87510.23046875,2014-08-09 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T19_0,87518.89453125,2014-08-09 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T20_0,87423.5390625,2014-08-09 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T21_0,87388.16796875,2014-08-09 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T22_0,87418.61328125,2014-08-09 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140809T23_0,87452.41796875,2014-08-09 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T00_0,87561.25,2014-08-10 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T01_0,87653.109375,2014-08-10 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T02_0,87761.265625,2014-08-10 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T03_0,87827.796875,2014-08-10 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T04_0,87851.22265625,2014-08-10 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T05_0,87819.94921875,2014-08-10 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T06_0,87773.3203125,2014-08-10 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T07_0,87653.65625,2014-08-10 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T08_0,87622.07421875,2014-08-10 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T09_0,87635.05859375,2014-08-10 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T10_0,87691.65234375,2014-08-10 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T11_0,87715.7265625,2014-08-10 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T12_0,87734.46875,2014-08-10 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T13_0,87792.61328125,2014-08-10 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T14_0,87814.01171875,2014-08-10 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T15_0,87826.53515625,2014-08-10 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T16_0,87753.83984375,2014-08-10 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T17_0,87633.1015625,2014-08-10 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T18_0,87485.81640625,2014-08-10 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T19_0,87485.7734375,2014-08-10 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T20_0,87368.00390625,2014-08-10 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T21_0,87335.62109375,2014-08-10 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T22_0,87340.453125,2014-08-10 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140810T23_0,87402.5703125,2014-08-10 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T00_0,87538.12890625,2014-08-11 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T01_0,87642.953125,2014-08-11 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T02_0,87738.5703125,2014-08-11 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T03_0,87790.4765625,2014-08-11 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T04_0,87840.19140625,2014-08-11 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T05_0,87788.5859375,2014-08-11 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T06_0,87748.49609375,2014-08-11 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T07_0,87670.58203125,2014-08-11 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T08_0,87633.6640625,2014-08-11 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T09_0,87632.60546875,2014-08-11 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T10_0,87663.98828125,2014-08-11 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T11_0,87726.35546875,2014-08-11 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T12_0,87772.26953125,2014-08-11 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T13_0,87828.5,2014-08-11 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T14_0,87825.546875,2014-08-11 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T15_0,87804.80078125,2014-08-11 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T16_0,87724.71875,2014-08-11 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T17_0,87622.0078125,2014-08-11 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T18_0,87511.45703125,2014-08-11 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T19_0,87416.4921875,2014-08-11 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T20_0,87392.578125,2014-08-11 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20140811T21_0,87340.32421875,2014-08-11 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
